"id","time","accX","accY","accZ","gyroX","gyroY","gyroZ","rot1","rot2","rot3","rot4","rot5","rot6","rot7","rot8","rot9"
"6","1958916952528","9.83495","1.05267","-2.19363","0","0","0","0.157873","-0.957348","0.241992","-0.183673","-0.269258","-0.945391","0.970227","0.104804","-0.218347"
"6","1958933706678","9.8158","1.07182","-2.13615","0","0","0","0.156779","-0.958822","0.236811","-0.184448","-0.263984","-0.946727","0.970257","0.104748","-0.218241"
"6","1958950521864","9.85411","1.05267","-2.17447","0","0","0","0.159772","-0.954144","0.253143","-0.181314","-0.280439","-0.942592","0.97036","0.104702","-0.217806"
"6","1958967306532","9.83495","1.05267","-2.19363","0","0","0","0.151436","-0.965817","0.210391","-0.188332","-0.237139","-0.953046","0.97036","0.104702","-0.217806"
"6","1958984121717","9.83495","1.07182","-2.21278","0","0","0","0.15148","-0.965844","0.210237","-0.188447","-0.237008","-0.953055","0.970331","0.10475","-0.217913"
"6","1959000936903","9.83495","1.07182","-2.17447","0","0","0","0.146546","-0.971662","0.185466","-0.192364","-0.211904","-0.958172","0.97032","0.104739","-0.217967"
"6","1959017630018","9.83495","1.07182","-2.19363","0","0","0","0.146546","-0.971662","0.185466","-0.192347","-0.211902","-0.958175","0.970323","0.104743","-0.217949"
"6","1959034506239","9.8158","1.03351","-2.21278","0","0","0","0.159677","-0.954477","0.251948","-0.181595","-0.279268","-0.942885","0.970323","0.104804","-0.217921"
"6","1959051290907","9.8158","1.05267","-2.21278","0","0","0","0.149809","-0.967885","0.201882","-0.189816","-0.228543","-0.95485","0.970323","0.104724","-0.217958"
"6","1959068045057","9.8158","1.03351","-2.23195","0","0","0","0.148083","-0.96987","0.193453","-0.191132","-0.219988","-0.956595","0.97033","0.104681","-0.21795"
"6","1959084799207","9.8158","1.05267","-2.17447","0","0","0","0.141878","-0.976351","0.163123","-0.195671","-0.1892","-0.95335","0.970352","0.104603","-0.217887"
"6","1959101553358","9.83495","1.05267","-2.15532","0","0","0","0.158274","-0.956298","0.245854","-0.18272","-0.273059","-0.944485","0.970342","0.104565","-0.217953"
"6","1959118338026","9.83495","1.01434","-2.15532","0","0","0","0.158258","-0.956286","0.245911","-0.182718","-0.273111","-0.944471","0.970345","0.104538","-0.217952"
"6","1959135183729","9.87326","1.03351","-2.21278","0","0","0","0.144665","-0.973377","0.177791","-0.193596","-0.204052","-0.959627","0.970357","0.104405","-0.217961"
"6","1959151937879","9.83495","1.03351","-2.23195","0","0","0","0.165033","-0.944867","0.282825","-0.176472","-0.310418","-0.934076","0.970372","0.104243","-0.217972"
"6","1959168661512","9.79663","1.07182","-2.23195","0","0","0","0.161834","-0.950095","0.266702","-0.179486","-0.294096","-0.938772","0.970358","0.104055","-0.218123"
"6","1959185537733","9.83495","1.03351","-2.27026","0","0","0","0.155852","-0.959429","0.234958","-0.185032","-0.262011","-0.947161","0.970295","0.104142","-0.21836"
"6","1959202291883","9.87326","1.01434","-2.32774","0","0","0","0.15766","-0.956817","0.244224","-0.183867","-0.271436","-0.94473","0.970225","0.104041","-0.218722"
"6","1959219046034","9.89243","1.05267","-2.21278","0","0","0","0.157619","-0.956786","0.244369","-0.184293","-0.271616","-0.944596","0.970151","0.103851","-0.219141"
"6","1959235861219","9.83495","1.05267","-2.21278","0","0","0","0.164848","-0.945071","0.282253","-0.177896","-0.309964","-0.933957","0.970143","0.10375","-0.219221"
"6","1959252615370","9.8158","1.07182","-2.15532","0","0","0","0.139274","-0.978384","0.152865","-0.198627","-0.178834","-0.963621","0.970129","0.103844","-0.219241"
"6","1959269430555","9.77748","1.05267","-2.15532","0","0","0","0.158035","-0.956306","0.245977","-0.184022","-0.273267","-0.944172","0.970135","0.103947","-0.219166"
"6","1959286245741","9.79663","1.07182","-2.17447","0","0","0","0.156795","-0.95815","0.239508","-0.185057","-0.266715","-0.945842","0.970139","0.103981","-0.219132"
"6","1959303030409","9.79663","1.07182","-2.21278","0","0","0","0.147873","-0.969785","0.194037","-0.192256","-0.220638","-0.95622","0.97014","0.104094","-0.219074"
"6","1959319784559","9.8158","1.05267","-2.23195","0","0","0","0.15417","-0.962088","0.224987","-0.187408","-0.252049","-0.949394","0.970108","0.104204","-0.219161"
"6","1959336569227","9.85411","1.07182","-2.28943","0","0","0","0.153734","-0.962775","0.222326","-0.187987","-0.24939","-0.949982","0.970065","0.10425","-0.219329"
"6","1959353292860","9.83495","1.05267","-2.27026","0","0","0","0.154455","-0.961907","0.225564","-0.18771","-0.252716","-0.949157","0.970004","0.104262","-0.219593"
"6","1959370169081","9.79663","1.05267","-2.23195","0","0","0","0.159602","-0.954628","0.251421","-0.183575","-0.278943","-0.942598","0.969963","0.104286","-0.219765"
"6","1959386892713","9.79663","1.07182","-2.27026","0","0","0","0.154191","-0.96246","0.223374","-0.188427","-0.250573","-0.949583","0.969907","0.104327","-0.219989"
"6","1959403646864","9.83495","1.07182","-2.27026","0","0","0","0.162072","-0.951202","0.262578","-0.182205","-0.290367","-0.939408","0.969811","0.104409","-0.220374"
"6","1959420919813","9.85411","1.05267","-2.27026","0","0","0","0.162171","-0.951277","0.262245","-0.182557","-0.290099","-0.939423","0.969729","0.104473","-0.220708"
"6","1959437796034","9.8158","1.07182","-2.28943","0","0","0","0.156533","-0.959767","0.233121","-0.18771","-0.260638","-0.947013","0.969671","0.10448","-0.220956"
"6","1959454061903","9.73917","1.05267","-2.32774","0","0","0","0.156651","-0.959846","0.232713","-0.188049","-0.260299","-0.947039","0.969587","0.104593","-0.221274"
"6","1959470846571","9.70084","1.09099","-2.30858","0","0","0","0.155517","-0.961645","0.225948","-0.18953","-0.253529","-0.948579","0.969481","0.104696","-0.221689"
"6","1959487600721","9.79663","1.07182","-2.27026","0","0","0","0.152278","-0.966093","0.208509","-0.192754","-0.235948","-0.952457","0.969359","0.104847","-0.222148"
"6","1959504415907","9.91159","0.976028","-2.2511","0","0","0","0.160523","-0.955112","0.248985","-0.186273","-0.277038","-0.942631","0.969296","0.104935","-0.222382"
"6","1959521231092","9.87326","0.976028","-2.34689","0","0","0","0.152327","-0.965814","0.209763","-0.19264","-0.237184","-0.952173","0.969374","0.104633","-0.222183"
"6","1959537985243","9.77748","0.937714","-2.38521","0","0","0","0.154261","-0.963018","0.220907","-0.191442","-0.248479","-0.94953","0.969306","0.104185","-0.222693"
"6","1959554739393","9.72","0.918564","-2.38521","0","0","0","0.157486","-0.958372","0.238163","-0.189567","-0.266026","-0.945143","0.969155","0.103699","-0.223571"
"6","1959571554579","9.79663","0.995193","-2.36606","0","0","0","0.156065","-0.95981","0.233254","-0.191375","-0.261055","-0.946164","0.96903","0.103024","-0.224425"
"6","1959588308729","9.85411","1.05267","-2.481","0","0","0","0.155946","-0.959729","0.233671","-0.192028","-0.261508","-0.945906","0.96892","0.102639","-0.225076"
"6","1959605184950","9.64337","1.05267","-2.50017","0","0","0","0.140229","-0.977546","0.157287","-0.204788","-0.184057","-0.961345","0.968709","0.102598","-0.226"
"6","1959621908582","9.54758","0.956879","-2.38521","0","0","0","0.142368","-0.975882","0.165485","-0.204721","-0.192605","-0.959684","0.968412","0.102749","-0.227204"
"6","1959638662733","9.68169","0.822769","-2.27026","0","0","0","0.14592","-0.97243","0.181897","-0.203229","-0.209409","-0.956476","0.968197","0.102602","-0.228183"
"6","1959655538954","10.1032","0.63118","-2.481","0","0","0","0.149156","-0.968243","0.200646","-0.200631","-0.22833","-0.952687","0.968246","0.101843","-0.228316"
"6","1959672293104","10.199","0.63118","-2.59595","0","0","0","0.148002","-0.967522","0.204931","-0.200777","-0.232292","-0.951698","0.968392","0.0997082","-0.228636"
"6","1959689047254","10.0265","0.726974","-2.65343","0","0","0","0.153027","-0.95893","0.238822","-0.197066","-0.266426","-0.943495","0.968374","0.097316","-0.229743"
"6","1959705862440","9.87326","0.726974","-2.5768","0","0","0","0.157513","-0.950897","0.266429","-0.194426","-0.294377","-0.935703","0.968188","0.0955849","-0.231247"
"6","1959722586073","9.70084","0.726974","-2.38521","0","0","0","0.157871","-0.949214","0.272156","-0.195349","-0.300188","-0.933663","0.967944","0.0942331","-0.232819"
"6","1959739401258","9.45178","0.784454","-2.21278","0","0","0","0.134032","-0.976889","0.166504","-0.212572","-0.192451","-0.958006","0.96791","0.0930095","-0.233453"
"6","1959756246961","9.35599","0.822769","-2.09784","0","0","0","0.133564","-0.976636","0.168355","-0.21235","-0.194134","-0.957716","0.968023","0.0921667","-0.233318"
"6","1959772970594","9.37515","0.74614","-2.05952","0","0","0","0.135078","-0.974097","0.181355","-0.209126","-0.206937","-0.955742","0.968515","0.0911736","-0.231661"
"6","1959789724745","9.47095","0.516235","-2.09784","0","0","0","0.139117","-0.968077","0.208502","-0.204578","-0.234103","-0.950444","0.968914","0.089568","-0.230615"
"6","1959806509413","9.77748","0.228867","-2.23195","0","0","0","0.137366","-0.966576","0.216473","-0.203716","-0.241442","-0.948792","0.969345","0.0862326","-0.230073"
"6","1959823263563","9.94991","0.228867","-2.34689","0","0","0","0.137366","-0.966576","0.216473","-0.203716","-0.241442","-0.948792","0.969345","0.0862326","-0.230073"
"6","1959840109266","10.0648","0.113907","-2.481","0","0","0","0.145208","-0.951941","0.269673","-0.19677","-0.294903","-0.935048","0.969637","0.0827131","-0.230136"
"6","1959856863416","10.0265","-0.0585175","-2.42352","0","0","0","0.145096","-0.947206","0.285915","-0.196019","-0.310765","-0.930055","0.969806","0.0789021","-0.230761"
"6","1959873617567","9.87326","-0.192627","-2.42352","0","0","0","0.131201","-0.961518","0.241391","-0.204382","-0.2645","-0.942479","0.970059","0.0743186","-0.23122"
"6","1959890493788","9.68169","-0.154312","-2.59595","0","0","0","0.143913","-0.935438","0.322871","-0.194372","-0.346631","-0.917642","0.970314","0.0693033","-0.231708"
"6","1959907217420","9.70084","0.0564423","-2.61511","0","0","0","0.135104","-0.943904","0.301316","-0.200347","-0.323847","-0.924653","0.970365","0.0645569","-0.232861"
"6","1959924002088","9.8158","0.267181","-2.63428","0","0","0","0.133459","-0.942012","0.3079","-0.202184","-0.330025","-0.922066","0.970211","0.0608051","-0.234505"
"6","1959940817274","10.1223","0.267181","-2.69174","0","0","0","0.134309","-0.938138","0.319151","-0.202491","-0.341256","-0.917901","0.97003","0.0586568","-0.235798"
"6","1959957571424","10.1032","0.152222","-2.9408","0","0","0","0.133379","-0.937577","0.321184","-0.203668","-0.343093","-0.916955","0.969912","0.056888","-0.236716"
"6","1959974356092","10.1032","0.0947571","-3.11322","0","0","0","0.132615","-0.936678","0.32411","-0.20611","-0.345911","-0.915349","0.969501","0.0545864","-0.238932"
"6","1959991171278","10.0457","0.133072","-3.03659","0","0","0","0.144377","-0.912986","0.381591","-0.201161","-0.404659","-0.892068","0.96886","0.0520326","-0.242081"
"6","1960007955946","9.91159","0.190536","-2.97913","0","0","0","0.134956","-0.928833","0.345046","-0.210475","-0.367158","-0.906033","0.968239","0.0496515","-0.245046"
"6","1960024771131","9.85411","0.190536","-2.9408","0","0","0","0.132999","-0.930955","0.340051","-0.214246","-0.361991","-0.907227","0.967683","0.0478056","-0.247598"
"6","1960041525282","9.77748","0.343811","-2.95996","0","0","0","0.142638","-0.912367","0.383721","-0.210302","-0.406769","-0.888995","0.967175","0.0461074","-0.249893"
"6","1960058279432","9.62421","0.49707","-3.11322","0","0","0","0.142609","-0.912327","0.383825","-0.212584","-0.406972","-0.888359","0.96668","0.0450929","-0.251984"
"6","1960075155653","9.64337","0.765289","-3.24733","0","0","0","0.143692","-0.91241","0.383223","-0.215214","-0.406784","-0.887812","0.965938","0.0450964","-0.254815"
"6","1960091879286","9.77748","0.880249","-3.26649","0","0","0","0.147152","-0.910133","0.387304","-0.216986","-0.411732","-0.885095","0.96502","0.0462045","-0.258074"
"6","1960108602918","9.8158","1.01434","-3.55386","0","0","0","0.147294","-0.915679","0.373947","-0.221416","-0.399002","-0.889816","0.963991","0.0482662","-0.261517"
"6","1960125479139","10.0074","1.34004","-3.32397","0","0","0","0.161941","-0.903997","0.395682","-0.222672","-0.424109","-0.877809","0.961349","0.0540459","-0.269976"
"6","1960142233289","10.1032","1.51247","-3.15155","0","0","0","0.145834","-0.93856","0.31279","-0.237096","-0.340114","-0.910005","0.960478","0.0585483","-0.272128"
"6","1960159017957","10.0457","1.91479","-3.26649","0","0","0","0.156111","-0.932298","0.326266","-0.234254","-0.355837","-0.904713","0.959559","0.0648069","-0.273945"
"6","1960175833143","9.58589","2.27879","-3.20901","0","0","0","0.152633","-0.947957","0.27943","-0.241482","-0.309946","-0.919576","0.958326","0.07288","-0.276223"
"6","1960192587293","9.20273","2.66196","-2.51932","0","0","0","0.166095","-0.928834","0.331181","-0.232428","-0.363258","-0.902231","0.958326","0.07288","-0.276223"
"6","1960209371961","9.1261","2.81523","-1.61888","0","0","0","0.1708","-0.934029","0.313715","-0.232171","-0.34758","-0.908452","0.957561","0.082328","-0.276221"
"6","1960226187147","9.29852","2.01057","-0.220322","0","0","0","0.179384","-0.933577","0.310251","-0.225387","-0.345979","-0.910769","0.957613","0.0934511","-0.272479"
"6","1960242910780","9.75832","1.09099","0.0287323","0","0","0","0.180072","-0.934607","0.306731","-0.199956","-0.340097","-0.918886","0.963116","0.104133","-0.248122"
"6","1960259756483","10.6204","0.516235","-0.737595","0","0","0","0.180072","-0.934607","0.306731","-0.199956","-0.340097","-0.918886","0.963116","0.104133","-0.248122"
"6","1960276510633","11.2335","1.01434","-1.73383","0","0","0","0.167994","-0.939782","0.297638","-0.187167","-0.326844","-0.926359","0.967857","0.0999151","-0.230804"
"6","1960293234266","11.0994","1.819","-2.19363","0","0","0","0.175874","-0.924885","0.337129","-0.179783","-0.366885","-0.912729","0.967857","0.0999151","-0.230804"
"6","1960310079969","9.96906","2.83438","-2.09784","0","0","0","0.176383","-0.925529","0.33509","-0.176599","-0.364658","-0.914241","0.96835","0.10208","-0.227768"
"6","1960326834120","8.89619","3.52408","-1.94456","0","0","0","0.180314","-0.930282","0.319471","-0.175266","-0.349984","-0.920213","0.967868","0.109935","-0.226154"
